customer_id,full_name,date_of_birth,country,risk_rating
CUST0950,Ahmed Hasanova,1977-12-11,AZ,low
CUST0951,Gulnar Guliyev,1990-01-29,AZ,low
CUST0952,Nigar Abdullayeva,1984-08-05,AZ,low
CUST0953,Gulnar Hasanova,2002-10-14,AZ,medium
CUST0954,Semed Hasanova,1989-03-12,AZ,medium
CUST0955,Nigar Suleymanov,1992-06-01,AZ,high
CUST0956,Kamran Guliyev,2003-12-26,AZ,low
CUST0957,Sevda Rzayev,1975-11-17,AZ,low
CUST0958,Ismayil Suleymanov,1960-01-28,AZ,medium
CUST0959,Mahir Guliyev,1969-07-08,AZ,medium
CUST0960,Nigar Quliyev,1998-11-18,AZ,low
CUST0961,Amina Hasanova,2004-11-03,AZ,low
CUST0962,Nigar Guliyev,2004-10-12,AZ,medium
CUST0963,Kamran Hasanova,1962-01-28,AZ,low
CUST0964,Nigar Hasanova,1998-09-26,AZ,low
CUST0965,Elmar Guliyev,1966-01-12,GE,low
CUST0966,Gulnar Abdullayeva,1969-11-01,AZ,low
CUST0967,Mahir Hasanova,2005-09-30,AZ,medium
CUST0968,Ali Rzayev,1997-08-13,AZ,low
CUST0969,Elmar Mammadov,1988-11-18,GB,low
CUST0970,Elmar Rzayev,1992-07-19,AZ,low
CUST0971,Mahir Aliyev,1995-08-24,AZ,medium
CUST0972,Rashad Quliyev,1969-05-15,AZ,low
CUST0973,Amina Guliyev,1978-04-12,AZ,low
CUST0974,Kamran Abdullayeva,1991-07-23,AZ,low
CUST0975,Ismayil Suleymanov,2002-05-16,AZ,low
CUST0976,Kamran Mammadov,1987-12-07,AZ,medium
CUST0977,Semed Abdullayeva,2002-12-23,AZ,medium
CUST0978,Rashad Hasanova,1965-12-05,TR,low
CUST0979,Ahmed Huseynova,1976-05-05,US,low
CUST0980,Gulnar Mammadov,1987-11-13,GB,low
CUST0981,Sevda Hasanova,1971-04-26,AZ,low
CUST0982,Ali Mammadov,1993-09-28,AZ,low
CUST0983,Semed Guliyev,1995-08-22,AZ,low
CUST0984,Mahir Guliyev,1960-10-18,AZ,medium
CUST0985,Kamran Abdullayeva,1981-12-30,AZ,low
CUST0986,Tural Ismayilova,2003-09-16,TR,low
CUST0987,Amina Quliyev,1982-07-16,AZ,low
CUST0988,Kamran Quliyev,2004-06-19,AZ,medium
CUST0989,Amina Aliyev,1992-03-06,AZ,medium
CUST0990,Elmar Ismayilova,1990-01-14,AZ,high
CUST0991,Semed Ismayilova,1989-04-26,AZ,low
CUST0992,Elmar Hasanova,1977-10-16,GE,low
CUST0993,Rashad Rzayev,1995-10-05,AZ,low
CUST0994,Gulnar Suleymanov,1975-10-28,TR,low
CUST0995,Tural Mammadov,1997-07-01,AZ,low
CUST0996,Elmar Rzayev,1976-11-03,AZ,low
CUST0997,Semed Quliyev,1995-10-23,AZ,low
CUST0998,Nigar Huseynova,1964-09-05,AZ,low
CUST0999,Ismayil Quliyev,1997-06-25,AZ,low
CUST1000,Semed Abdullayeva,1984-04-21,AZ,high
CUST1001,Elmar Abdullayeva,1984-12-28,AZ,low
CUST1002,Tural Aliyev,1991-12-24,TR,low
CUST1003,Nigar Guliyev,1988-09-15,AZ,low
CUST1004,Kamran Rzayev,1966-04-26,AZ,low
CUST1005,Ismayil Ismayilova,1975-11-20,AZ,low
CUST1006,Sevda Abdullayeva,1993-03-25,AZ,low
CUST1007,Sevda Hasanova,1979-08-06,AZ,medium
CUST1008,Aysel Rzayev,1960-10-24,AZ,low
CUST1009,Ismayil Suleymanov,2005-06-06,AZ,low
CUST1010,Tural Quliyev,1965-09-24,AZ,low
CUST1011,Aysel Suleymanov,1992-07-19,AZ,low
CUST1012,Mahir Hasanova,1986-11-03,AZ,medium
CUST1013,Ismayil Abdullayeva,2002-10-24,AZ,low
CUST1014,Ali Ismayilova,1993-09-05,GB,low
CUST1015,Ismayil Abdullayeva,1980-03-15,AZ,low
CUST1016,Ismayil Mammadov,1967-03-10,AZ,low
CUST1017,Tural Mammadov,1990-11-14,AZ,high
CUST1018,Leyla Mammadov,1971-07-22,TR,low
CUST1019,Kamran Aliyev,1984-07-27,AZ,low
CUST1020,Gulnar Abdullayeva,1988-02-23,AZ,low
CUST1021,Ahmed Quliyev,1973-02-09,AZ,low
CUST1022,Ahmed Abdullayeva,1990-07-03,AZ,low
CUST1023,Leyla Huseynova,1996-11-20,AZ,medium
CUST1024,Mahir Hasanova,1987-01-08,AZ,high
CUST1025,Ali Suleymanov,1983-06-04,AZ,high
CUST1026,Amina Hasanova,1989-05-23,AZ,low
CUST1027,Amina Rzayev,1985-09-26,AZ,low
CUST1028,Nigar Rzayev,1960-08-03,AZ,high
CUST1029,Mahir Ismayilova,1969-01-08,AZ,low
CUST1030,Ismayil Ismayilova,1968-01-17,AZ,low
CUST1031,Ismayil Abdullayeva,1981-09-03,AZ,low
CUST1032,Nigar Quliyev,2001-02-23,AZ,low
CUST1033,Aysel Guliyev,1969-05-24,GE,low
CUST1034,Sevda Guliyev,2003-08-24,AZ,low
CUST1035,Ismayil Hasanova,1974-08-14,AZ,low
CUST1036,Ali Aliyev,1977-07-30,AZ,low
CUST1037,Elmar Quliyev,1992-08-04,AZ,low
CUST1038,Nigar Mammadov,1972-02-23,AZ,low
CUST1039,Rashad Guliyev,1983-12-12,AZ,low
CUST1040,Amina Ismayilova,1962-04-25,AZ,medium
CUST1041,Kamran Abdullayeva,2005-09-18,AZ,low
CUST1042,Leyla Hasanova,1998-10-24,AZ,low
CUST1043,Nigar Ismayilova,1990-05-31,AZ,medium
CUST1044,Leyla Suleymanov,1990-09-16,AZ,low
CUST1045,Aysel Hasanova,1997-05-22,TR,low
CUST1046,Rashad Guliyev,1973-05-22,AZ,medium
CUST1047,Leyla Ismayilova,1990-09-21,AZ,low
CUST1048,Leyla Ismayilova,1978-06-24,AZ,low
CUST1049,Mahir Guliyev,1992-05-17,US,medium
CUST1050,Mahir Rzayev,1969-05-08,AZ,low
CUST1051,Kamran Mammadov,1965-06-08,TR,low
CUST1052,Tural Mammadov,1965-03-14,AZ,low
CUST1053,Mahir Mammadov,1999-07-06,AZ,low
CUST1054,Mahir Suleymanov,1963-10-13,DE,medium
CUST1055,Tural Aliyev,1980-09-27,AZ,low
CUST1056,Amina Abdullayeva,1994-06-23,AZ,high
CUST1057,Nigar Suleymanov,1968-03-25,US,low
CUST1058,Elmar Mammadov,1997-04-21,AZ,medium
CUST1059,Leyla Mammadov,1960-08-21,AZ,low
CUST1060,Ahmed Abdullayeva,1964-05-13,AZ,low
CUST1061,Amina Ismayilova,1960-07-23,AZ,low
CUST1062,Sevda Rzayev,1981-07-10,AZ,low
CUST1063,Ahmed Guliyev,1996-07-11,AZ,low
CUST1064,Leyla Hasanova,1994-01-09,AZ,low
CUST1065,Elmar Guliyev,1985-09-10,AZ,low
CUST1066,Amina Hasanova,1965-12-09,AZ,medium
CUST1067,Ahmed Rzayev,1978-08-19,TR,low
CUST1068,Tural Suleymanov,1972-02-14,AZ,medium
CUST1069,Ismayil Mammadov,1986-10-23,AZ,medium
CUST1070,Elmar Suleymanov,1975-01-27,AZ,low
CUST1071,Ali Huseynova,1997-03-27,GB,medium
CUST1072,Mahir Mammadov,1965-05-15,GE,low
CUST1073,Gulnar Mammadov,1998-01-26,AZ,low
CUST1074,Semed Hasanova,1969-03-09,AZ,medium
CUST1075,Sevda Ismayilova,1997-11-18,GE,low
CUST1076,Nigar Quliyev,1972-12-12,AZ,low
CUST1077,Nigar Huseynova,1996-10-11,AZ,medium
CUST1078,Aysel Guliyev,1967-01-22,AZ,low
CUST1079,Aysel Mammadov,1986-06-13,AZ,low
CUST1080,Leyla Huseynova,1996-02-17,AZ,low
CUST1081,Gulnar Rzayev,1971-10-02,GB,medium
CUST1082,Aysel Rzayev,1987-09-02,GB,low
CUST1083,Tural Mammadov,1971-08-23,AZ,low
CUST1084,Nigar Abdullayeva,2005-03-30,DE,low
CUST1085,Gulnar Quliyev,1974-06-03,AZ,low
CUST1086,Sevda Huseynova,1961-07-08,AZ,medium
CUST1087,Ahmed Huseynova,1973-10-29,AZ,low
CUST1088,Elmar Hasanova,1988-11-20,AZ,low
CUST1089,Leyla Aliyev,1972-09-13,AZ,low
CUST1090,Mahir Hasanova,1986-01-19,AZ,low
CUST1091,Aysel Huseynova,1987-04-04,AZ,low
CUST1092,Aysel Abdullayeva,1980-12-25,AZ,low
CUST1093,Rashad Huseynova,1979-08-23,AZ,low
CUST1094,Sevda Guliyev,1969-05-14,AZ,low
CUST1095,Ahmed Huseynova,1963-07-09,GE,low
CUST1096,Rashad Rzayev,1969-08-09,AZ,medium
CUST1097,Amina Suleymanov,1964-01-01,AZ,low
CUST1098,Tural Suleymanov,1962-05-23,AZ,medium
CUST1099,Ahmed Mammadov,1969-07-22,GB,low
CUST1100,Rashad Huseynova,1963-07-09,AZ,low
CUST1101,Rashad Aliyev,1984-01-06,AZ,medium
CUST1102,Nigar Suleymanov,1991-10-18,AZ,low
CUST1103,Amina Guliyev,1995-03-06,AZ,low
CUST1104,Semed Suleymanov,1985-06-09,AZ,low
CUST1105,Semed Huseynova,1970-06-27,AZ,medium
CUST1106,Rashad Aliyev,1990-04-01,AZ,low
CUST1107,Elmar Rzayev,2005-10-10,DE,low
CUST1108,Mahir Huseynova,1978-11-24,AZ,low
CUST1109,Kamran Huseynova,1990-08-27,AZ,high
CUST1110,Amina Hasanova,1995-12-30,AZ,low
CUST1111,Nigar Hasanova,1990-10-09,AZ,low
CUST1112,Kamran Hasanova,1998-04-20,AZ,low
CUST1113,Amina Rzayev,1962-05-13,AZ,medium
CUST1114,Semed Hasanova,1969-11-26,AZ,low
CUST1115,Sevda Quliyev,1981-12-11,AZ,low
CUST1116,Gulnar Huseynova,1982-01-22,AZ,low
CUST1117,Semed Suleymanov,1981-04-19,AZ,low
CUST1118,Mahir Huseynova,1964-09-04,AZ,low
CUST1119,Ali Abdullayeva,1965-04-17,GB,low
CUST1120,Tural Suleymanov,2003-09-29,AZ,low
CUST1121,Gulnar Quliyev,1996-08-19,AZ,medium
CUST1122,Ismayil Huseynova,1976-12-08,AZ,low
CUST1123,Ismayil Suleymanov,1978-05-28,AZ,high
CUST1124,Amina Ismayilova,1967-09-12,AZ,low
CUST1125,Rashad Ismayilova,2004-07-28,AZ,low
CUST1126,Mahir Rzayev,1990-01-25,AZ,high
CUST1127,Gulnar Ismayilova,1966-08-26,AZ,low
CUST1128,Rashad Guliyev,1989-04-10,AZ,low
CUST1129,Ahmed Ismayilova,1969-05-04,AZ,low
CUST1130,Amina Aliyev,1979-12-08,AZ,low
CUST1131,Semed Hasanova,1995-08-11,AZ,medium
CUST1132,Rashad Hasanova,1975-12-20,AZ,low
CUST1133,Ali Quliyev,1985-04-15,AZ,low
CUST1134,Amina Hasanova,1962-08-07,AZ,low
CUST1135,Aysel Huseynova,1974-10-27,AZ,low
CUST1136,Nigar Suleymanov,1969-05-27,AZ,low
CUST1137,Kamran Guliyev,1972-04-20,AZ,low
CUST1138,Tural Suleymanov,1961-02-03,AZ,low
CUST1139,Ahmed Huseynova,2004-10-29,AZ,low
CUST1140,Leyla Huseynova,1988-08-22,AZ,low
CUST1141,Mahir Ismayilova,1993-11-09,AZ,low
CUST1142,Aysel Abdullayeva,1964-03-31,AZ,low
CUST1143,Elmar Suleymanov,1973-04-18,AZ,low
CUST1144,Kamran Quliyev,1961-09-01,AZ,low
CUST1145,Rashad Aliyev,1990-11-09,AZ,low
CUST1146,Leyla Abdullayeva,1993-02-08,AZ,low
CUST1147,Aysel Guliyev,1979-11-26,AZ,medium
CUST1148,Semed Guliyev,1971-05-03,AZ,low
CUST1149,Amina Guliyev,1994-10-22,AZ,low
CUST1150,Aysel Rzayev,1980-04-04,AZ,low
CUST1151,Ismayil Hasanova,1995-04-28,AZ,low
CUST1152,Ismayil Abdullayeva,1989-11-08,AZ,low
CUST1153,Tural Aliyev,1986-08-10,AZ,medium
CUST1154,Amina Suleymanov,1998-02-25,AZ,low
CUST1155,Ismayil Aliyev,1987-03-30,AZ,low
CUST1156,Ismayil Huseynova,1987-03-28,AZ,low
CUST1157,Nigar Ismayilova,1970-03-02,AZ,low
CUST1158,Aysel Hasanova,1979-05-04,AZ,low
CUST1159,Tural Huseynova,2001-10-15,AZ,low
CUST1160,Mahir Suleymanov,1965-03-21,GE,low
CUST1161,Semed Suleymanov,1973-02-22,AZ,low
CUST1162,Elmar Quliyev,1977-03-06,AZ,low
CUST1163,Nigar Ismayilova,1997-04-29,AZ,low
CUST1164,Ali Abdullayeva,1990-06-14,AZ,low
CUST1165,Aysel Hasanova,1976-05-02,AZ,low
CUST1166,Leyla Hasanova,1987-02-21,AZ,low
CUST1167,Ali Hasanova,1966-07-29,TR,low
CUST1168,Gulnar Aliyev,1990-09-01,AZ,low
CUST1169,Ismayil Aliyev,1992-04-29,GB,low
CUST1170,Gulnar Hasanova,1965-05-27,AZ,low
CUST1171,Mahir Rzayev,1960-03-29,AZ,low
CUST1172,Kamran Guliyev,1982-08-14,AZ,medium
CUST1173,Nigar Suleymanov,1998-09-28,AZ,low
CUST1174,Amina Abdullayeva,1980-02-02,AZ,low
CUST1175,Nigar Ismayilova,1978-09-28,AZ,low
CUST1176,Aysel Abdullayeva,1985-05-04,AZ,low
CUST1177,Elmar Guliyev,1967-05-09,US,low
CUST1178,Sevda Aliyev,1967-08-17,AZ,low
CUST1179,Elmar Aliyev,1995-11-12,AZ,low
CUST1180,Aysel Aliyev,1979-08-22,AZ,low
CUST1181,Ismayil Aliyev,2004-04-07,AZ,low
CUST1182,Mahir Mammadov,1962-02-16,AZ,low
CUST1183,Elmar Rzayev,1983-09-06,AZ,low
CUST1184,Amina Hasanova,1986-06-02,AZ,low
CUST1185,Mahir Aliyev,1964-11-12,AZ,low
CUST1186,Gulnar Guliyev,2003-10-06,AZ,low
CUST1187,Sevda Abdullayeva,1987-08-27,GE,low
CUST1188,Tural Guliyev,1999-09-08,AZ,low
CUST1189,Aysel Huseynova,1962-10-19,AZ,low
CUST1190,Sevda Quliyev,2005-07-02,AZ,low
CUST1191,Kamran Aliyev,1981-02-16,AZ,high
CUST1192,Ahmed Ismayilova,1972-02-12,TR,medium
CUST1193,Gulnar Ismayilova,2000-01-07,AZ,low
CUST1194,Elmar Aliyev,1985-11-13,AZ,low
CUST1195,Kamran Aliyev,1960-07-05,AZ,low
CUST1196,Nigar Aliyev,1970-04-23,AZ,low
CUST1197,Gulnar Quliyev,1976-02-09,AZ,low
CUST1198,Amina Huseynova,1992-06-26,AZ,low
CUST1199,Elmar Ismayilova,1976-08-14,AZ,low
CUST1200,Elmar Mammadov,2001-01-13,AZ,medium
CUST1201,Semed Abdullayeva,1980-09-04,AZ,low
CUST1202,Nigar Hasanova,1983-09-15,AZ,low
CUST1203,Semed Abdullayeva,1987-02-22,TR,medium
CUST1204,Rashad Ismayilova,1963-06-17,GE,low
CUST1205,Ali Suleymanov,2001-05-12,AZ,low
CUST1206,Semed Aliyev,2000-08-01,AZ,low
CUST1207,Sevda Abdullayeva,1964-02-06,GE,low
CUST1208,Nigar Aliyev,1975-04-04,AZ,low
CUST1209,Kamran Suleymanov,1986-12-26,AZ,medium
CUST1210,Kamran Guliyev,1999-02-26,AZ,medium
CUST1211,Semed Hasanova,1997-03-21,AZ,medium
CUST1212,Rashad Huseynova,1971-09-13,AZ,medium
CUST1213,Aysel Huseynova,1961-05-31,AZ,medium
CUST1214,Rashad Mammadov,1968-05-19,AZ,low
CUST1215,Ahmed Aliyev,1968-08-13,AZ,low
CUST1216,Nigar Quliyev,1978-07-13,AZ,medium
CUST1217,Kamran Quliyev,1979-06-05,GE,high
CUST1218,Semed Mammadov,1989-08-09,AZ,medium
CUST1219,Sevda Huseynova,1974-08-29,AZ,low
CUST1220,Aysel Quliyev,1974-02-17,GE,low
CUST1221,Semed Hasanova,1993-12-15,AZ,medium
CUST1222,Ahmed Abdullayeva,1991-02-27,AZ,low
CUST1223,Mahir Quliyev,1998-04-20,AZ,high
CUST1224,Leyla Hasanova,1992-05-29,AZ,low
CUST1225,Ismayil Hasanova,1998-05-22,AZ,low
CUST1226,Rashad Mammadov,1993-12-28,AZ,low
CUST1227,Ali Quliyev,1989-02-02,AZ,medium
CUST1228,Semed Suleymanov,2003-10-21,AZ,low
CUST1229,Ahmed Rzayev,2003-04-27,AZ,low
CUST1230,Tural Hasanova,1965-07-21,AZ,low
CUST1231,Elmar Hasanova,1997-04-19,AZ,medium
CUST1232,Rashad Huseynova,1998-03-02,AZ,medium
CUST1233,Mahir Suleymanov,1973-08-13,AZ,low
CUST1234,Nigar Rzayev,1987-05-09,AZ,medium
CUST1235,Ali Huseynova,1997-08-14,AZ,medium
CUST1236,Aysel Ismayilova,1981-03-09,AZ,low
CUST1237,Aysel Mammadov,1970-05-21,AZ,high
CUST1238,Tural Mammadov,2004-12-01,DE,medium
CUST1239,Kamran Hasanova,1972-04-28,AZ,low
CUST1240,Ali Hasanova,1993-07-15,TR,medium
CUST1241,Semed Huseynova,1966-01-21,AZ,low
CUST1242,Ahmed Abdullayeva,1984-01-14,AZ,medium
CUST1243,Sevda Ismayilova,1998-11-14,AZ,low
CUST1244,Ismayil Guliyev,1991-04-08,US,low
CUST1245,Nigar Aliyev,1970-05-20,DE,low
CUST1246,Amina Huseynova,1991-07-23,AZ,low
CUST1247,Amina Huseynova,1978-09-20,AZ,low
CUST1248,Rashad Huseynova,1996-10-12,AZ,low
CUST1249,Aysel Rzayev,2002-07-10,AZ,high
CUST1250,Aysel Suleymanov,2001-05-27,GE,low
CUST1251,Sevda Rzayev,1991-03-08,AZ,low
CUST1252,Sevda Suleymanov,1989-05-14,GE,medium
CUST1253,Gulnar Hasanova,2000-11-27,AZ,low
CUST1254,Rashad Abdullayeva,1973-10-31,GB,medium
CUST1255,Ismayil Rzayev,1972-08-16,AZ,medium
CUST1256,Kamran Suleymanov,1994-09-04,GB,low
CUST1257,Sevda Mammadov,1993-06-20,AZ,low
CUST1258,Ahmed Quliyev,1979-01-02,AZ,low
CUST1259,Rashad Suleymanov,1966-09-24,AZ,low
CUST1260,Ahmed Aliyev,1991-03-13,AZ,low
CUST1261,Amina Guliyev,1968-03-03,AZ,medium
CUST1262,Leyla Aliyev,1985-01-14,AZ,low
CUST1263,Ismayil Rzayev,1966-10-27,AZ,low
CUST1264,Mahir Rzayev,1984-05-04,AZ,low
CUST1265,Elmar Guliyev,1968-02-28,AZ,low
CUST1266,Sevda Quliyev,1974-12-25,AZ,low
CUST1267,Elmar Hasanova,1967-05-15,AZ,low
CUST1268,Nigar Aliyev,1968-04-04,AZ,medium
CUST1269,Ismayil Suleymanov,1973-01-29,AZ,low
CUST1270,Rashad Mammadov,1989-07-08,AZ,medium
CUST1271,Kamran Hasanova,1990-03-28,AZ,low
CUST1272,Amina Huseynova,1991-09-30,AZ,low
CUST1273,Nigar Abdullayeva,1972-12-20,AZ,low
CUST1274,Mahir Hasanova,1978-06-15,DE,low
CUST1275,Kamran Guliyev,1990-03-15,AZ,high
CUST1276,Rashad Huseynova,1964-11-18,AZ,low
CUST1277,Kamran Rzayev,2000-03-20,AZ,low
CUST1278,Tural Hasanova,1977-09-04,AZ,low
CUST1279,Nigar Huseynova,1983-11-18,AZ,low
CUST1280,Gulnar Rzayev,1976-09-30,AZ,low
CUST1281,Ali Ismayilova,1990-04-30,AZ,low
CUST1282,Ahmed Guliyev,2000-08-21,AZ,low
CUST1283,Mahir Quliyev,1971-05-30,AZ,medium
CUST1284,Ali Guliyev,1987-07-26,AZ,medium
CUST1285,Mahir Quliyev,1986-11-27,AZ,low
CUST1286,Ahmed Aliyev,1970-03-26,AZ,medium
CUST1287,Kamran Rzayev,1971-07-19,AZ,low
CUST1288,Tural Rzayev,1995-09-21,AZ,medium
CUST1289,Semed Mammadov,1964-12-30,AZ,low
CUST1290,Nigar Abdullayeva,1985-05-08,AZ,low
CUST1291,Rashad Quliyev,1985-03-17,TR,low
CUST1292,Ismayil Ismayilova,1994-01-26,AZ,low
CUST1293,Semed Quliyev,2001-07-02,TR,low
CUST1294,Rashad Mammadov,2004-04-24,AZ,low
CUST1295,Elmar Suleymanov,1966-06-02,AZ,low
CUST1296,Tural Abdullayeva,1966-03-25,AZ,high
CUST1297,Gulnar Mammadov,2005-03-06,AZ,low
CUST1298,Kamran Aliyev,1990-05-22,AZ,low
CUST1299,Ismayil Suleymanov,1964-06-07,AZ,low
CUST1300,Tural Mammadov,1967-04-07,AZ,low
CUST1301,Semed Hasanova,2003-01-26,TR,low
CUST1302,Kamran Huseynova,1962-12-10,AZ,low
CUST1303,Aysel Ismayilova,1987-01-23,AZ,medium
CUST1304,Gulnar Hasanova,1995-04-07,AZ,low
CUST1305,Gulnar Aliyev,1989-12-31,AZ,medium
CUST1306,Ismayil Rzayev,1961-01-18,AZ,low
CUST1307,Elmar Abdullayeva,1979-05-12,AZ,low
CUST1308,Tural Aliyev,1988-04-01,AZ,low
CUST1309,Sevda Quliyev,2000-08-16,AZ,low
CUST1310,Ismayil Huseynova,1991-08-20,AZ,low
CUST1311,Nigar Quliyev,1997-05-11,AZ,high
CUST1312,Leyla Aliyev,1972-08-24,AZ,low
CUST1313,Elmar Aliyev,2003-07-30,AZ,low
CUST1314,Ismayil Quliyev,1983-10-01,AZ,low
CUST1315,Rashad Rzayev,1997-07-18,AZ,medium
CUST1316,Semed Rzayev,2001-04-13,AZ,low
CUST1317,Semed Huseynova,1988-04-23,AZ,low
CUST1318,Ismayil Huseynova,1960-08-16,AZ,low
CUST1319,Ahmed Hasanova,1985-02-26,AZ,medium
CUST1320,Gulnar Quliyev,2002-11-23,AZ,low
CUST1321,Mahir Suleymanov,1962-12-18,GB,low
CUST1322,Amina Rzayev,2003-03-21,AZ,low
CUST1323,Mahir Suleymanov,1971-03-05,TR,high
CUST1324,Tural Ismayilova,1987-09-04,US,medium
CUST1325,Gulnar Mammadov,1961-10-12,AZ,high
CUST1326,Tural Hasanova,1972-01-24,AZ,low
CUST1327,Gulnar Aliyev,1980-01-28,AZ,low
CUST1328,Aysel Rzayev,1988-02-17,AZ,low
CUST1329,Gulnar Huseynova,2005-08-09,AZ,low
CUST1330,Sevda Ismayilova,1972-06-23,AZ,low
CUST1331,Aysel Ismayilova,2004-02-24,AZ,medium
CUST1332,Mahir Abdullayeva,2005-10-27,AZ,low
CUST1333,Rashad Hasanova,1988-01-29,AZ,medium
CUST1334,Ismayil Guliyev,1971-08-09,AZ,low
CUST1335,Sevda Guliyev,1969-07-02,AZ,low
CUST1336,Tural Hasanova,1976-02-16,AZ,medium
CUST1337,Amina Abdullayeva,1960-06-19,AZ,low
CUST1338,Ismayil Ismayilova,1962-06-04,TR,medium
CUST1339,Mahir Guliyev,1986-06-15,AZ,low
CUST1340,Elmar Suleymanov,1964-07-12,AZ,low
CUST1341,Elmar Aliyev,1971-01-19,AZ,medium
CUST1342,Ismayil Abdullayeva,1971-03-29,AZ,low
CUST1343,Leyla Rzayev,1960-08-09,TR,low
CUST1344,Kamran Suleymanov,1963-09-01,AZ,low
CUST1345,Ali Suleymanov,1964-12-09,AZ,low
CUST1346,Semed Rzayev,1970-06-20,AZ,low
CUST1347,Kamran Hasanova,1969-07-18,AZ,low
CUST1348,Mahir Rzayev,2002-04-28,AZ,low
CUST1349,Tural Guliyev,1963-06-03,AZ,low
CUST1350,Aysel Rzayev,2005-02-17,AZ,low
CUST1351,Rashad Mammadov,1999-06-28,AZ,low
CUST1352,Ali Hasanova,1968-10-12,AZ,medium
CUST1353,Ismayil Quliyev,1971-08-01,AZ,low
CUST1354,Kamran Quliyev,1998-10-29,AZ,low
CUST1355,Ahmed Aliyev,1988-07-28,AZ,low
CUST1356,Semed Quliyev,1992-10-01,AZ,low
CUST1357,Aysel Guliyev,1970-07-16,AZ,medium
CUST1358,Mahir Quliyev,1976-04-18,AZ,low
CUST1359,Rashad Huseynova,1961-02-06,AZ,low
CUST1360,Ahmed Aliyev,1996-02-12,AZ,low
CUST1361,Ali Quliyev,2004-10-08,AZ,low
CUST1362,Ismayil Ismayilova,1986-03-28,AZ,low
CUST1363,Sevda Ismayilova,1999-09-29,AZ,low
CUST1364,Ahmed Rzayev,1973-03-17,AZ,low
CUST1365,Kamran Ismayilova,1963-08-20,AZ,low
CUST1366,Ali Ismayilova,1994-03-28,AZ,low
CUST1367,Aysel Guliyev,1988-08-15,AZ,low
CUST1368,Mahir Rzayev,1997-06-08,AZ,medium
CUST1369,Tural Aliyev,1970-01-10,AZ,low
CUST1370,Semed Abdullayeva,1975-09-27,AZ,low
CUST1371,Sevda Suleymanov,1973-11-21,AZ,low
CUST1372,Ahmed Rzayev,1982-09-01,AZ,low
CUST1373,Mahir Quliyev,1994-02-08,AZ,medium
CUST1374,Elmar Rzayev,1999-10-11,AZ,medium
CUST1375,Leyla Hasanova,1961-06-25,AZ,medium
CUST1376,Mahir Suleymanov,1990-03-11,AZ,low
CUST1377,Ahmed Guliyev,1978-10-08,AZ,low
CUST1378,Sevda Aliyev,1989-04-14,TR,low
CUST1379,Kamran Quliyev,1964-11-06,AZ,low
CUST1380,Tural Suleymanov,1999-05-16,AZ,low
CUST1381,Sevda Guliyev,2002-04-18,AZ,medium
CUST1382,Leyla Huseynova,1971-10-09,AZ,medium
CUST1383,Ismayil Aliyev,1990-04-07,AZ,low
CUST1384,Sevda Hasanova,1973-03-19,AZ,low
CUST1385,Ismayil Huseynova,1992-12-05,AZ,low
CUST1386,Amina Hasanova,1998-08-24,AZ,low
CUST1387,Kamran Aliyev,1977-07-23,GB,low
CUST1388,Elmar Huseynova,1996-03-21,AZ,low
CUST1389,Amina Ismayilova,1990-08-04,AZ,medium
CUST1390,Rashad Aliyev,1966-03-09,AZ,low
CUST1391,Ismayil Hasanova,1961-04-03,AZ,low
CUST1392,Ahmed Hasanova,1969-09-02,AZ,low
CUST1393,Elmar Suleymanov,2001-08-09,AZ,medium
CUST1394,Sevda Guliyev,1963-08-17,AZ,medium
CUST1395,Elmar Aliyev,1963-10-23,AZ,medium
CUST1396,Amina Rzayev,1960-04-23,AZ,low
CUST1397,Mahir Quliyev,1960-09-13,AZ,low
CUST1398,Ahmed Aliyev,2001-02-09,US,low
CUST1399,Sevda Abdullayeva,2005-04-22,AZ,low
CUST1400,Ismayil Ismayilova,1997-03-10,AZ,low
CUST1401,Tural Hasanova,1968-12-20,AZ,low
CUST1402,Aysel Rzayev,1980-04-10,AZ,medium
CUST1403,Mahir Rzayev,1996-05-13,AZ,medium
CUST1404,Aysel Aliyev,1969-04-17,AZ,low
CUST1405,Sevda Mammadov,1996-10-23,AZ,medium
CUST1406,Tural Abdullayeva,2002-01-28,AZ,medium
CUST1407,Ismayil Suleymanov,1997-10-31,TR,low
CUST1408,Elmar Ismayilova,1966-02-06,AZ,medium
CUST1409,Semed Huseynova,1974-06-29,AZ,low
CUST1410,Ismayil Hasanova,1980-06-24,AZ,low
CUST1411,Mahir Hasanova,2004-11-22,AZ,low
CUST1412,Aysel Suleymanov,1988-02-26,AZ,medium
CUST1413,Nigar Suleymanov,1977-11-23,AZ,medium
CUST1414,Ismayil Rzayev,1994-12-19,AZ,low
CUST1415,Nigar Mammadov,2000-06-13,AZ,high
CUST1416,Kamran Ismayilova,1972-07-16,AZ,low
CUST1417,Aysel Quliyev,1978-12-26,TR,low
CUST1418,Sevda Rzayev,1978-07-03,AZ,low
CUST1419,Sevda Rzayev,1995-06-09,AZ,low
CUST1420,Ali Suleymanov,1967-01-21,AZ,low
CUST1421,Tural Rzayev,1969-05-26,AZ,low
CUST1422,Semed Rzayev,1989-02-25,AZ,low
CUST1423,Leyla Aliyev,1961-03-12,AZ,medium
CUST1424,Nigar Guliyev,1994-12-20,AZ,low
