customer_id,full_name,date_of_birth,country,risk_rating
CUST0951,Ahmed Rzayev,1970-09-13,AZ,low
CUST0952,Sevda Suleymanov,1990-10-03,AZ,low
CUST0953,Elmar Guliyev,1967-02-01,AZ,medium
CUST0954,Mahir Ismayilova,1996-09-06,AZ,low
CUST0955,Kamran Guliyev,2002-10-19,AZ,low
CUST0956,Nigar Ismayilova,2002-09-05,AZ,low
CUST0957,Kamran Guliyev,1960-12-13,AZ,low
CUST0958,Sevda Ismayilova,1962-07-11,AZ,low
CUST0959,Sevda Hasanova,1995-12-20,AZ,low
CUST0960,Nigar Huseynova,1997-05-23,AZ,low
CUST0961,Aysel Rzayev,1994-12-09,AZ,low
CUST0962,Rashad Mammadov,2001-01-02,AZ,medium
CUST0963,Amina Suleymanov,1988-07-12,AZ,medium
CUST0964,Amina Aliyev,1980-06-13,AZ,low
CUST0965,Sevda Hasanova,1976-01-31,DE,medium
CUST0966,Leyla Suleymanov,1960-02-08,AZ,low
CUST0967,Gulnar Quliyev,1968-04-21,AZ,low
CUST0968,Kamran Quliyev,1994-08-04,AZ,low
CUST0969,Rashad Guliyev,2002-07-01,AZ,low
CUST0970,Aysel Ismayilova,1986-03-29,AZ,medium
CUST0971,Leyla Suleymanov,1980-09-22,AZ,low
CUST0972,Sevda Huseynova,1965-03-31,AZ,low
CUST0973,Nigar Guliyev,1982-08-17,AZ,high
CUST0974,Semed Guliyev,1961-12-29,AZ,medium
CUST0975,Rashad Guliyev,1992-04-02,AZ,low
CUST0976,Ali Aliyev,1979-12-04,AZ,low
CUST0977,Gulnar Quliyev,1961-05-21,GE,low
CUST0978,Elmar Abdullayeva,1973-08-17,AZ,low
CUST0979,Rashad Rzayev,1995-05-30,AZ,low
CUST0980,Elmar Aliyev,1977-11-23,AZ,medium
CUST0981,Kamran Ismayilova,1979-02-25,AZ,low
CUST0982,Tural Hasanova,1962-11-19,DE,low
CUST0983,Sevda Guliyev,1988-08-08,US,low
CUST0984,Sevda Mammadov,1976-01-20,TR,low
CUST0985,Amina Abdullayeva,2000-06-29,AZ,medium
CUST0986,Tural Suleymanov,2002-10-30,AZ,low
CUST0987,Semed Quliyev,1970-02-02,AZ,low
CUST0988,Amina Abdullayeva,1963-03-23,TR,low
CUST0989,Semed Huseynova,1979-08-23,AZ,low
CUST0990,Nigar Ismayilova,2004-09-12,AZ,medium
CUST0991,Amina Quliyev,1998-12-26,AZ,low
CUST0992,Rashad Quliyev,1981-12-25,AZ,low
CUST0993,Ahmed Quliyev,1987-07-24,TR,low
CUST0994,Tural Huseynova,1968-05-01,AZ,low
CUST0995,Leyla Aliyev,1960-06-21,DE,low
CUST0996,Mahir Guliyev,1996-01-17,AZ,low
CUST0997,Elmar Guliyev,1997-05-07,TR,low
CUST0998,Leyla Suleymanov,2005-07-22,TR,low
CUST0999,Ali Abdullayeva,1991-11-30,AZ,low
CUST1000,Gulnar Mammadov,1996-11-23,TR,medium
CUST1001,Elmar Guliyev,1970-04-09,AZ,low
CUST1002,Nigar Rzayev,1974-03-21,AZ,low
CUST1003,Ismayil Mammadov,1978-02-19,AZ,medium
CUST1004,Nigar Rzayev,1966-10-15,AZ,low
CUST1005,Kamran Suleymanov,1967-09-28,TR,low
CUST1006,Semed Guliyev,1998-01-11,AZ,low
CUST1007,Aysel Ismayilova,1991-11-20,AZ,low
CUST1008,Ali Aliyev,1974-08-01,AZ,low
CUST1009,Ismayil Rzayev,2001-03-07,AZ,low
CUST1010,Ali Mammadov,1995-01-01,GB,medium
CUST1011,Nigar Ismayilova,1981-04-30,AZ,medium
CUST1012,Sevda Rzayev,1977-11-12,AZ,low
CUST1013,Ismayil Quliyev,1980-08-30,AZ,low
CUST1014,Mahir Mammadov,1984-07-27,AZ,medium
CUST1015,Mahir Guliyev,2001-11-10,AZ,low
CUST1016,Ismayil Suleymanov,1973-07-25,TR,low
CUST1017,Kamran Hasanova,1996-07-17,AZ,low
CUST1018,Rashad Suleymanov,1994-05-26,AZ,medium
CUST1019,Semed Guliyev,1966-07-27,AZ,low
CUST1020,Kamran Aliyev,1979-11-22,AZ,low
CUST1021,Ismayil Ismayilova,1999-12-09,AZ,low
CUST1022,Nigar Abdullayeva,1972-02-27,AZ,low
CUST1023,Elmar Guliyev,1973-06-30,AZ,low
CUST1024,Tural Huseynova,1962-07-17,TR,low
CUST1025,Amina Rzayev,2002-09-17,AZ,medium
CUST1026,Ahmed Abdullayeva,1998-05-03,AZ,low
CUST1027,Leyla Hasanova,1972-11-21,AZ,medium
CUST1028,Nigar Suleymanov,1992-12-24,AZ,low
CUST1029,Ahmed Ismayilova,1975-02-13,AZ,low
CUST1030,Semed Suleymanov,1961-07-19,AZ,medium
CUST1031,Ahmed Rzayev,1970-07-09,AZ,low
CUST1032,Nigar Mammadov,1960-10-26,DE,low
CUST1033,Rashad Aliyev,1994-10-05,AZ,low
CUST1034,Tural Aliyev,1989-01-11,AZ,medium
CUST1035,Ali Quliyev,1996-11-08,AZ,low
CUST1036,Mahir Quliyev,1999-05-28,AZ,low
CUST1037,Rashad Rzayev,1982-06-20,AZ,low
CUST1038,Mahir Quliyev,2000-06-15,AZ,low
CUST1039,Ahmed Huseynova,1995-12-13,AZ,low
CUST1040,Gulnar Huseynova,1966-07-05,TR,medium
CUST1041,Ali Huseynova,1981-05-22,AZ,low
CUST1042,Mahir Abdullayeva,1993-04-25,GE,high
CUST1043,Semed Huseynova,1963-03-19,AZ,low
CUST1044,Amina Ismayilova,1968-05-07,AZ,low
CUST1045,Aysel Mammadov,1972-04-21,AZ,medium
CUST1046,Amina Rzayev,1966-05-17,AZ,medium
CUST1047,Leyla Suleymanov,1978-06-19,AZ,medium
CUST1048,Ali Suleymanov,1970-05-18,AZ,low
CUST1049,Nigar Abdullayeva,1995-10-01,AZ,low
CUST1050,Semed Mammadov,1987-05-18,AZ,medium
CUST1051,Ali Rzayev,1966-08-05,AZ,low
CUST1052,Rashad Aliyev,1977-05-06,AZ,low
CUST1053,Gulnar Suleymanov,1998-08-03,AZ,low
CUST1054,Amina Aliyev,1970-11-23,GE,medium
CUST1055,Ali Guliyev,1971-12-04,AZ,low
CUST1056,Ahmed Rzayev,1998-08-27,TR,medium
CUST1057,Nigar Guliyev,1979-09-06,AZ,high
CUST1058,Sevda Quliyev,1965-01-18,AZ,low
CUST1059,Ismayil Guliyev,1997-09-04,US,medium
CUST1060,Leyla Suleymanov,2001-07-23,AZ,medium
CUST1061,Nigar Rzayev,1984-07-13,AZ,low
CUST1062,Elmar Quliyev,1969-05-25,AZ,medium
CUST1063,Gulnar Mammadov,1961-05-26,AZ,low
CUST1064,Amina Suleymanov,1962-07-04,AZ,low
CUST1065,Leyla Abdullayeva,1992-10-29,AZ,low
CUST1066,Leyla Ismayilova,1974-10-03,AZ,low
CUST1067,Gulnar Abdullayeva,2003-10-13,AZ,medium
CUST1068,Kamran Suleymanov,1971-10-20,AZ,low
CUST1069,Sevda Mammadov,1967-01-15,AZ,medium
CUST1070,Nigar Aliyev,1997-02-24,AZ,low
CUST1071,Nigar Huseynova,1965-12-24,TR,medium
CUST1072,Rashad Guliyev,1986-03-07,TR,low
CUST1073,Tural Ismayilova,1968-12-12,AZ,low
CUST1074,Sevda Quliyev,1963-01-13,AZ,low
CUST1075,Ismayil Hasanova,2000-06-21,AZ,low
CUST1076,Mahir Abdullayeva,2000-02-28,AZ,low
CUST1077,Elmar Abdullayeva,1963-03-01,AZ,low
CUST1078,Ali Ismayilova,1971-01-25,GB,low
CUST1079,Nigar Guliyev,2003-02-26,AZ,low
CUST1080,Leyla Hasanova,1973-04-28,US,medium
CUST1081,Ahmed Aliyev,2005-05-29,AZ,low
CUST1082,Elmar Guliyev,2002-01-03,AZ,low
CUST1083,Sevda Hasanova,1975-08-30,AZ,low
CUST1084,Ismayil Rzayev,1976-05-11,AZ,low
CUST1085,Aysel Aliyev,1981-05-14,GE,low
CUST1086,Kamran Hasanova,1977-02-11,AZ,low
CUST1087,Ali Abdullayeva,1980-06-08,AZ,low
CUST1088,Aysel Rzayev,1972-10-07,GB,low
CUST1089,Sevda Guliyev,1989-11-26,AZ,low
CUST1090,Gulnar Abdullayeva,1970-02-03,AZ,low
CUST1091,Semed Rzayev,2001-03-21,AZ,low
CUST1092,Gulnar Hasanova,2002-06-02,GE,low
CUST1093,Leyla Aliyev,1993-08-08,AZ,high
CUST1094,Ahmed Guliyev,1994-06-30,GE,low
CUST1095,Ismayil Guliyev,1993-10-30,GE,medium
CUST1096,Kamran Mammadov,1999-08-02,AZ,low
CUST1097,Gulnar Suleymanov,2003-09-11,AZ,medium
CUST1098,Gulnar Abdullayeva,1993-08-28,AZ,low
CUST1099,Amina Guliyev,1995-12-23,AZ,low
CUST1100,Elmar Hasanova,1962-10-30,AZ,high
CUST1101,Nigar Huseynova,1998-12-20,DE,medium
CUST1102,Ali Huseynova,1974-08-06,AZ,low
CUST1103,Tural Hasanova,1990-05-11,AZ,low
CUST1104,Amina Ismayilova,2002-02-07,AZ,low
CUST1105,Amina Ismayilova,1984-01-02,AZ,medium
CUST1106,Ahmed Suleymanov,1972-12-02,AZ,high
CUST1107,Ismayil Mammadov,1981-07-11,AZ,low
CUST1108,Ismayil Quliyev,2004-06-20,AZ,low
CUST1109,Aysel Rzayev,1961-04-03,AZ,high
CUST1110,Amina Huseynova,1967-12-04,AZ,low
CUST1111,Sevda Guliyev,1973-02-24,AZ,low
CUST1112,Kamran Abdullayeva,1963-07-14,AZ,low
CUST1113,Amina Mammadov,1976-07-11,AZ,low
CUST1114,Rashad Aliyev,1978-03-11,AZ,low
CUST1115,Tural Rzayev,1961-03-11,AZ,low
CUST1116,Sevda Guliyev,1974-07-10,AZ,low
CUST1117,Leyla Huseynova,1983-10-05,AZ,low
CUST1118,Kamran Abdullayeva,1962-05-03,AZ,medium
CUST1119,Aysel Abdullayeva,1962-10-05,US,medium
CUST1120,Ismayil Ismayilova,2001-04-05,AZ,low
CUST1121,Ismayil Mammadov,1978-10-12,TR,low
CUST1122,Leyla Aliyev,1999-06-29,AZ,low
CUST1123,Sevda Huseynova,1987-03-15,AZ,low
CUST1124,Gulnar Huseynova,1962-12-31,AZ,low
CUST1125,Ali Ismayilova,1973-09-16,AZ,low
CUST1126,Amina Aliyev,1967-01-08,AZ,low
CUST1127,Aysel Hasanova,1994-12-03,TR,low
CUST1128,Ahmed Aliyev,1998-09-09,AZ,high
CUST1129,Mahir Quliyev,1985-11-13,AZ,low
CUST1130,Leyla Ismayilova,1971-05-08,AZ,low
CUST1131,Amina Mammadov,1963-05-30,AZ,low
CUST1132,Kamran Huseynova,1979-01-22,AZ,high
CUST1133,Leyla Mammadov,1976-04-09,AZ,low
CUST1134,Elmar Guliyev,1994-10-07,AZ,low
CUST1135,Kamran Guliyev,1981-09-25,AZ,medium
CUST1136,Nigar Ismayilova,1963-05-09,AZ,low
CUST1137,Tural Suleymanov,1983-11-16,TR,low
CUST1138,Ali Abdullayeva,1962-01-01,AZ,low
CUST1139,Leyla Huseynova,1982-09-06,DE,low
CUST1140,Kamran Hasanova,1994-02-18,AZ,medium
CUST1141,Elmar Huseynova,1994-02-20,AZ,low
CUST1142,Kamran Hasanova,1991-10-28,GE,low
CUST1143,Nigar Aliyev,1970-09-25,US,low
CUST1144,Elmar Quliyev,1998-01-28,DE,low
CUST1145,Rashad Huseynova,2001-05-06,AZ,low
CUST1146,Sevda Aliyev,1975-08-27,AZ,medium
CUST1147,Leyla Rzayev,1981-09-15,AZ,low
CUST1148,Leyla Abdullayeva,1977-05-01,AZ,low
CUST1149,Gulnar Aliyev,1974-10-01,DE,low
CUST1150,Nigar Guliyev,1965-11-06,AZ,medium
CUST1151,Amina Ismayilova,1975-02-07,AZ,low
CUST1152,Tural Aliyev,2004-12-30,GE,low
CUST1153,Tural Abdullayeva,1975-06-14,AZ,low
CUST1154,Ahmed Guliyev,1979-02-26,AZ,low
CUST1155,Mahir Abdullayeva,1981-07-26,AZ,low
CUST1156,Kamran Rzayev,1987-02-14,TR,low
CUST1157,Amina Mammadov,1989-10-01,AZ,medium
CUST1158,Kamran Ismayilova,1993-10-23,AZ,low
CUST1159,Mahir Aliyev,1962-03-24,AZ,low
CUST1160,Ismayil Rzayev,1999-04-15,AZ,low
CUST1161,Aysel Suleymanov,1996-08-31,AZ,low
CUST1162,Ali Mammadov,1994-10-09,AZ,medium
CUST1163,Aysel Huseynova,1990-01-28,AZ,low
CUST1164,Kamran Huseynova,1987-12-29,AZ,low
CUST1165,Gulnar Aliyev,2002-05-28,AZ,low
CUST1166,Elmar Abdullayeva,1983-11-29,AZ,low
CUST1167,Ahmed Hasanova,1984-02-28,AZ,medium
CUST1168,Rashad Abdullayeva,1986-03-21,AZ,low
CUST1169,Ali Mammadov,2005-07-08,AZ,low
CUST1170,Amina Abdullayeva,1992-01-15,AZ,high
CUST1171,Tural Mammadov,2005-10-09,AZ,low
CUST1172,Mahir Ismayilova,1972-03-14,AZ,low
CUST1173,Ismayil Rzayev,1969-03-11,AZ,medium
CUST1174,Ali Mammadov,2002-07-01,AZ,low
CUST1175,Ismayil Mammadov,1993-05-01,AZ,low
CUST1176,Ismayil Aliyev,1978-01-31,AZ,low
CUST1177,Kamran Guliyev,1967-04-02,AZ,high
CUST1178,Leyla Mammadov,1979-12-04,AZ,low
CUST1179,Rashad Ismayilova,1977-01-08,AZ,medium
CUST1180,Tural Guliyev,1961-09-20,GE,low
CUST1181,Mahir Ismayilova,1963-05-27,AZ,high
CUST1182,Rashad Quliyev,1995-04-02,AZ,low
CUST1183,Nigar Guliyev,1996-09-21,AZ,low
CUST1184,Gulnar Quliyev,1987-03-16,AZ,medium
CUST1185,Gulnar Abdullayeva,1970-08-17,AZ,low
CUST1186,Gulnar Guliyev,1986-08-10,AZ,low
CUST1187,Leyla Huseynova,1984-07-08,AZ,medium
CUST1188,Elmar Mammadov,1985-11-19,AZ,low
CUST1189,Ismayil Suleymanov,1968-04-14,AZ,medium
CUST1190,Rashad Ismayilova,1960-11-13,AZ,low
CUST1191,Mahir Rzayev,2003-05-26,AZ,low
CUST1192,Ismayil Abdullayeva,1993-01-31,AZ,low
CUST1193,Elmar Mammadov,1982-08-03,AZ,low
CUST1194,Sevda Mammadov,1982-07-14,US,low
CUST1195,Ahmed Suleymanov,1976-11-22,AZ,low
CUST1196,Mahir Ismayilova,1970-08-01,TR,low
CUST1197,Tural Guliyev,1986-12-09,AZ,low
CUST1198,Ismayil Guliyev,1969-09-21,AZ,low
CUST1199,Leyla Hasanova,2003-08-09,AZ,high
CUST1200,Semed Quliyev,1992-05-05,AZ,low
CUST1201,Mahir Mammadov,1968-07-07,AZ,medium
CUST1202,Nigar Suleymanov,1992-01-27,TR,medium
CUST1203,Rashad Abdullayeva,1982-03-28,AZ,high
CUST1204,Semed Abdullayeva,1973-08-18,GE,low
CUST1205,Ismayil Ismayilova,1962-10-07,AZ,low
CUST1206,Leyla Aliyev,1982-05-26,AZ,low
CUST1207,Aysel Huseynova,1980-06-08,AZ,low
CUST1208,Ali Abdullayeva,1988-01-03,AZ,low
CUST1209,Aysel Abdullayeva,1965-06-18,AZ,medium
CUST1210,Leyla Ismayilova,1991-07-22,US,medium
CUST1211,Sevda Hasanova,1999-04-13,AZ,high
CUST1212,Ahmed Mammadov,1973-09-17,AZ,low
CUST1213,Leyla Ismayilova,1993-06-01,AZ,low
CUST1214,Ahmed Suleymanov,1984-03-10,AZ,low
CUST1215,Sevda Huseynova,1971-09-01,AZ,medium
CUST1216,Nigar Hasanova,1970-03-23,US,low
CUST1217,Semed Rzayev,1977-11-25,AZ,medium
CUST1218,Ismayil Suleymanov,1995-02-18,AZ,low
CUST1219,Gulnar Aliyev,1986-08-16,AZ,low
CUST1220,Elmar Rzayev,1995-03-15,AZ,low
CUST1221,Ahmed Mammadov,1986-12-26,AZ,medium
CUST1222,Semed Quliyev,1964-09-13,TR,low
CUST1223,Elmar Ismayilova,2004-12-03,AZ,medium
CUST1224,Ahmed Guliyev,1994-07-05,DE,low
CUST1225,Gulnar Ismayilova,1972-11-03,AZ,low
CUST1226,Rashad Guliyev,1983-10-05,AZ,medium
CUST1227,Elmar Aliyev,2000-01-30,GE,medium
CUST1228,Mahir Guliyev,1993-07-27,AZ,low
CUST1229,Ismayil Rzayev,1960-04-04,GE,low
CUST1230,Mahir Quliyev,2002-01-22,AZ,low
CUST1231,Rashad Mammadov,1983-10-05,US,medium
CUST1232,Rashad Hasanova,1979-10-24,AZ,low
CUST1233,Gulnar Abdullayeva,1995-07-08,AZ,medium
CUST1234,Kamran Suleymanov,1983-02-22,AZ,medium
CUST1235,Semed Abdullayeva,2001-12-28,AZ,low
CUST1236,Ismayil Aliyev,1962-10-06,AZ,low
CUST1237,Rashad Quliyev,1994-06-02,AZ,low
CUST1238,Tural Aliyev,1990-03-07,AZ,low
CUST1239,Mahir Huseynova,1985-12-14,AZ,low
CUST1240,Amina Abdullayeva,1999-01-16,AZ,low
CUST1241,Gulnar Suleymanov,1974-06-30,AZ,low
CUST1242,Elmar Quliyev,1964-05-22,AZ,medium
CUST1243,Nigar Aliyev,1979-12-12,AZ,low
CUST1244,Ismayil Guliyev,1989-02-17,AZ,high
CUST1245,Sevda Guliyev,1970-10-17,AZ,high
CUST1246,Ahmed Guliyev,1986-12-03,AZ,medium
CUST1247,Ali Quliyev,1983-06-25,AZ,medium
CUST1248,Mahir Huseynova,1988-03-24,AZ,low
CUST1249,Tural Hasanova,1970-10-31,DE,low
CUST1250,Nigar Rzayev,2000-05-01,AZ,low
CUST1251,Tural Hasanova,1973-08-09,AZ,low
CUST1252,Amina Ismayilova,1987-12-24,AZ,low
CUST1253,Tural Guliyev,2001-12-29,AZ,low
CUST1254,Nigar Guliyev,1967-12-29,AZ,low
CUST1255,Ismayil Quliyev,2005-03-26,AZ,low
CUST1256,Ali Guliyev,1972-05-05,AZ,low
CUST1257,Semed Quliyev,1978-08-30,TR,low
CUST1258,Sevda Quliyev,1972-01-07,TR,low
CUST1259,Leyla Abdullayeva,1966-08-31,AZ,high
CUST1260,Amina Mammadov,1996-10-28,AZ,medium
CUST1261,Semed Rzayev,1990-03-10,AZ,low
CUST1262,Kamran Guliyev,1979-06-10,AZ,low
CUST1263,Ismayil Ismayilova,1977-05-14,TR,high
CUST1264,Semed Suleymanov,1999-04-12,AZ,low
CUST1265,Ahmed Guliyev,1970-12-13,AZ,low
CUST1266,Elmar Guliyev,2004-07-09,AZ,high
CUST1267,Aysel Abdullayeva,1994-09-21,AZ,low
CUST1268,Kamran Suleymanov,1998-03-22,AZ,high
CUST1269,Gulnar Suleymanov,1974-11-11,AZ,low
CUST1270,Ali Abdullayeva,1977-01-13,AZ,high
CUST1271,Ahmed Quliyev,1996-08-05,AZ,low
CUST1272,Kamran Suleymanov,1988-01-18,AZ,low
CUST1273,Ismayil Aliyev,1991-11-13,DE,high
CUST1274,Kamran Aliyev,2001-05-09,AZ,low
CUST1275,Ali Hasanova,1961-05-22,AZ,low
CUST1276,Ali Aliyev,1961-01-18,AZ,high
CUST1277,Elmar Quliyev,1973-02-01,TR,low
CUST1278,Nigar Quliyev,1962-09-26,AZ,medium
CUST1279,Ahmed Ismayilova,2002-01-25,AZ,medium
CUST1280,Gulnar Aliyev,1973-11-10,AZ,low
CUST1281,Ahmed Aliyev,1983-04-27,AZ,low
CUST1282,Ismayil Guliyev,1991-06-17,DE,low
CUST1283,Rashad Ismayilova,1990-12-31,AZ,medium
CUST1284,Ahmed Suleymanov,1970-10-17,AZ,low
CUST1285,Ahmed Ismayilova,1981-01-15,AZ,medium
CUST1286,Ahmed Mammadov,1960-05-21,AZ,medium
CUST1287,Leyla Suleymanov,1996-10-28,AZ,low
CUST1288,Semed Hasanova,1985-02-18,AZ,low
CUST1289,Aysel Guliyev,1997-11-10,AZ,low
CUST1290,Kamran Ismayilova,1979-05-08,TR,low
CUST1291,Tural Guliyev,1992-11-26,AZ,low
CUST1292,Amina Abdullayeva,1963-05-18,AZ,medium
CUST1293,Tural Hasanova,1999-04-21,GB,low
CUST1294,Leyla Aliyev,1995-12-16,TR,low
CUST1295,Aysel Guliyev,1978-07-21,AZ,medium
CUST1296,Semed Rzayev,1961-08-21,AZ,low
CUST1297,Mahir Abdullayeva,1996-05-20,AZ,low
CUST1298,Leyla Quliyev,1971-05-15,AZ,low
CUST1299,Elmar Aliyev,1967-05-01,AZ,high
CUST1300,Mahir Mammadov,1988-05-10,AZ,low
CUST1301,Leyla Hasanova,1988-05-10,TR,low
CUST1302,Aysel Hasanova,1999-03-06,AZ,low
CUST1303,Amina Guliyev,1996-06-16,AZ,medium
CUST1304,Tural Ismayilova,1974-04-18,AZ,high
CUST1305,Ahmed Mammadov,2004-05-21,AZ,low
CUST1306,Tural Hasanova,1974-05-15,AZ,low
CUST1307,Ismayil Suleymanov,1979-02-16,AZ,low
CUST1308,Ahmed Aliyev,1975-10-19,AZ,low
CUST1309,Amina Suleymanov,1976-09-03,AZ,low
CUST1310,Mahir Suleymanov,1983-01-18,AZ,low
CUST1311,Elmar Suleymanov,1966-04-26,AZ,high
CUST1312,Kamran Abdullayeva,1972-01-18,AZ,medium
CUST1313,Elmar Ismayilova,2000-02-15,DE,low
CUST1314,Tural Quliyev,2002-02-11,AZ,low
CUST1315,Leyla Guliyev,1964-08-04,TR,low
CUST1316,Amina Hasanova,1972-02-26,AZ,low
CUST1317,Leyla Rzayev,1996-10-30,AZ,high
CUST1318,Elmar Abdullayeva,1996-11-11,AZ,medium
CUST1319,Ahmed Hasanova,1974-01-28,GE,low
CUST1320,Ahmed Suleymanov,1978-02-10,GB,low
CUST1321,Semed Rzayev,1979-04-02,AZ,medium
CUST1322,Amina Ismayilova,1972-02-21,AZ,low
CUST1323,Mahir Rzayev,1971-04-18,AZ,medium
CUST1324,Kamran Ismayilova,1992-01-14,TR,low
CUST1325,Ali Hasanova,1996-01-27,AZ,medium
CUST1326,Amina Mammadov,1988-07-04,AZ,medium
CUST1327,Ahmed Mammadov,1975-05-31,AZ,low
CUST1328,Ahmed Aliyev,1986-06-10,AZ,low
CUST1329,Ismayil Huseynova,1964-12-28,AZ,medium
CUST1330,Ismayil Suleymanov,1982-06-19,AZ,low
CUST1331,Amina Hasanova,1985-05-16,AZ,low
CUST1332,Elmar Rzayev,1990-03-03,AZ,low
CUST1333,Gulnar Abdullayeva,1975-04-15,AZ,low
CUST1334,Ahmed Guliyev,2002-06-18,AZ,low
CUST1335,Leyla Rzayev,1976-09-05,AZ,low
CUST1336,Kamran Hasanova,1984-10-27,AZ,low
CUST1337,Rashad Quliyev,1996-09-02,AZ,medium
CUST1338,Sevda Ismayilova,1968-03-22,AZ,medium
CUST1339,Semed Mammadov,1989-02-24,AZ,medium
CUST1340,Ahmed Quliyev,1972-08-21,AZ,medium
CUST1341,Semed Huseynova,1975-07-20,AZ,low
CUST1342,Ahmed Suleymanov,1980-10-11,AZ,medium
CUST1343,Kamran Hasanova,1991-05-12,AZ,medium
CUST1344,Elmar Suleymanov,1999-05-06,AZ,low
CUST1345,Sevda Aliyev,1994-01-28,AZ,low
CUST1346,Amina Mammadov,2000-04-30,AZ,medium
CUST1347,Nigar Huseynova,2000-07-28,AZ,low
CUST1348,Sevda Guliyev,1961-10-13,AZ,low
CUST1349,Aysel Abdullayeva,1981-03-19,GB,high
CUST1350,Amina Ismayilova,1990-01-28,TR,low
CUST1351,Nigar Abdullayeva,1982-12-17,AZ,medium
CUST1352,Ismayil Abdullayeva,1994-08-30,AZ,medium
CUST1353,Kamran Rzayev,1978-02-15,AZ,low
CUST1354,Tural Rzayev,1989-06-19,AZ,low
CUST1355,Gulnar Ismayilova,1971-07-15,AZ,low
CUST1356,Amina Hasanova,1976-11-11,AZ,low
CUST1357,Aysel Mammadov,1961-07-14,AZ,low
CUST1358,Ali Abdullayeva,1997-01-01,AZ,low
CUST1359,Mahir Rzayev,1994-08-28,AZ,low
CUST1360,Aysel Aliyev,1999-04-08,AZ,low
CUST1361,Aysel Huseynova,1973-09-08,AZ,low
CUST1362,Tural Huseynova,2002-04-22,AZ,low
CUST1363,Ali Rzayev,1992-03-06,AZ,low
CUST1364,Ali Suleymanov,1993-10-08,AZ,low
CUST1365,Sevda Quliyev,1963-03-28,AZ,low
CUST1366,Leyla Aliyev,1999-05-23,AZ,high
CUST1367,Amina Abdullayeva,1962-08-29,AZ,low
CUST1368,Leyla Mammadov,1971-07-22,AZ,low
CUST1369,Gulnar Abdullayeva,1978-04-20,AZ,low
CUST1370,Ahmed Mammadov,1982-04-07,AZ,medium
CUST1371,Rashad Ismayilova,1986-07-02,AZ,low
CUST1372,Nigar Guliyev,1998-01-04,AZ,low
CUST1373,Rashad Ismayilova,1973-07-14,AZ,low
CUST1374,Ahmed Suleymanov,1975-12-09,AZ,low
CUST1375,Tural Mammadov,1965-09-09,AZ,low
CUST1376,Rashad Abdullayeva,2003-02-19,AZ,low
CUST1377,Elmar Mammadov,1983-02-22,AZ,low
CUST1378,Rashad Huseynova,1986-08-03,AZ,medium
CUST1379,Leyla Huseynova,1995-12-20,AZ,low
CUST1380,Tural Hasanova,1989-09-13,AZ,low
CUST1381,Semed Aliyev,1974-08-03,AZ,high
CUST1382,Elmar Suleymanov,2005-07-18,AZ,low
CUST1383,Ahmed Huseynova,1965-10-24,US,medium
CUST1384,Sevda Quliyev,1990-10-24,AZ,medium
CUST1385,Rashad Abdullayeva,1979-11-19,AZ,low
CUST1386,Ahmed Huseynova,1960-02-12,AZ,low
CUST1387,Aysel Mammadov,1973-05-09,AZ,low
CUST1388,Tural Mammadov,1979-08-12,AZ,medium
CUST1389,Ismayil Guliyev,1965-05-08,AZ,medium
CUST1390,Kamran Guliyev,1981-09-15,TR,low
CUST1391,Ali Guliyev,1982-04-24,AZ,low
CUST1392,Rashad Suleymanov,1997-12-17,AZ,low
CUST1393,Tural Mammadov,1964-08-29,AZ,low
CUST1394,Amina Aliyev,1972-07-15,AZ,medium
CUST1395,Elmar Abdullayeva,1986-02-01,AZ,low
CUST1396,Amina Hasanova,2002-11-06,AZ,high
CUST1397,Elmar Rzayev,1995-12-16,AZ,medium
CUST1398,Rashad Suleymanov,1991-04-30,AZ,low
CUST1399,Sevda Rzayev,1964-08-28,TR,medium
CUST1400,Aysel Guliyev,1978-10-28,AZ,low
CUST1401,Elmar Abdullayeva,1960-12-25,TR,low
CUST1402,Rashad Quliyev,1966-06-12,AZ,low
CUST1403,Semed Suleymanov,1971-07-31,AZ,low
CUST1404,Leyla Huseynova,2004-08-21,AZ,low
CUST1405,Ali Rzayev,1992-11-20,TR,low
CUST1406,Ahmed Abdullayeva,1980-02-13,AZ,low
CUST1407,Semed Mammadov,1985-12-10,AZ,low
CUST1408,Tural Huseynova,2004-09-22,AZ,low
CUST1409,Nigar Quliyev,1964-12-04,AZ,low
CUST1410,Tural Quliyev,1970-01-07,AZ,medium
CUST1411,Semed Hasanova,1979-06-18,AZ,low
CUST1412,Tural Huseynova,1964-09-04,AZ,medium
CUST1413,Tural Mammadov,2002-10-20,AZ,low
CUST1414,Nigar Ismayilova,1978-03-25,AZ,low
CUST1415,Kamran Abdullayeva,2005-06-02,AZ,medium
CUST1416,Nigar Guliyev,1971-10-28,AZ,medium
CUST1417,Ahmed Ismayilova,1974-03-23,AZ,low
CUST1418,Gulnar Hasanova,1965-02-15,AZ,low
CUST1419,Ismayil Abdullayeva,1976-09-09,AZ,low
CUST1420,Ali Suleymanov,1961-08-20,AZ,low
CUST1421,Elmar Guliyev,1998-07-11,AZ,medium
CUST1422,Nigar Hasanova,1970-11-28,AZ,low
CUST1423,Mahir Aliyev,1990-09-27,AZ,low
CUST1424,Aysel Mammadov,1965-06-02,AZ,low
